FID,Field1,longitude,latitude
455,493,23.020000000000000,-34.140000000000001
456,172,23.449999999999999,-34.140000000000001
457,421,24.840000000000000,-34.140000000000001
458,201,18.320000000000000,-34.149999999999999
459,417,24.840000000000000,-34.149999999999999
460,345,18.430000000000000,-34.159999999999997
461,231,18.440000000000001,-34.159999999999997
462,474,18.449999999999999,-34.159999999999997
463,386,18.460000000000001,-34.159999999999997
464,259,18.870000000000001,-34.159999999999997
465,506,24.809999999999999,-34.159999999999997
466,203,18.390000000000001,-34.170000000000002
467,156,18.430000000000000,-34.170000000000002
468,444,18.449999999999999,-34.170000000000002
469,540,18.500000000000000,-34.170000000000002
470,482,18.870000000000001,-34.170000000000002
471,230,24.829999999999998,-34.170000000000002
472,542,18.340000000000000,-34.180000000000000
473,515,18.350000000000001,-34.180000000000000
474,57,18.359999999999999,-34.180000000000000
475,606,18.390000000000001,-34.180000000000000
476,532,18.399999999999999,-34.180000000000000
477,603,18.420000000000002,-34.180000000000000
478,185,18.430000000000000,-34.180000000000000
479,500,18.520000000000000,-34.180000000000000
480,430,18.850000000000001,-34.180000000000000
481,602,18.420000000000002,-34.189999999999998
482,124,18.430000000000000,-34.189999999999998
483,31,18.440000000000001,-34.189999999999998
484,2,18.449999999999999,-34.189999999999998
485,105,18.460000000000001,-34.189999999999998
486,507,18.809999999999999,-34.189999999999998
487,260,18.820000000000000,-34.189999999999998
488,265,18.379999999999999,-34.200000000000003
489,331,18.430000000000000,-34.200000000000003
490,106,18.440000000000001,-34.200000000000003
491,3,18.449999999999999,-34.200000000000003
492,4,18.460000000000001,-34.200000000000003
493,340,18.469999999999999,-34.200000000000003
494,460,18.680000000000000,-34.200000000000003
495,242,18.170000000000002,-34.210000000000001
496,50,18.370000000000001,-34.210000000000001
497,524,18.399999999999999,-34.210000000000001
498,553,18.410000000000000,-34.210000000000001
499,58,18.440000000000001,-34.210000000000001
500,339,18.449999999999999,-34.210000000000001
501,14,18.460000000000001,-34.210000000000001
502,190,18.469999999999999,-34.210000000000001
503,481,18.570000000000000,-34.210000000000001
504,387,18.870000000000001,-34.210000000000001
505,508,22.039999999999999,-34.210000000000001
506,227,22.050000000000001,-34.210000000000001
507,160,22.120000000000001,-34.210000000000001
508,222,24.539999999999999,-34.210000000000001
509,465,24.620000000000001,-34.210000000000001
510,223,24.789999999999999,-34.210000000000001
511,207,24.829999999999998,-34.210000000000001
512,611,24.840000000000000,-34.210000000000001
513,215,24.870000000000001,-34.210000000000001
514,555,18.410000000000000,-34.219999999999999
515,593,18.420000000000002,-34.219999999999999
516,341,18.460000000000001,-34.219999999999999
517,557,18.469999999999999,-34.219999999999999
518,443,18.420000000000002,-34.229999999999997
519,572,18.430000000000000,-34.229999999999997
520,257,18.460000000000001,-34.229999999999997
521,115,18.469999999999999,-34.229999999999997
522,62,18.480000000000000,-34.229999999999997
523,491,18.440000000000001,-34.240000000000002
524,539,18.469999999999999,-34.240000000000002
525,148,18.480000000000000,-34.240000000000002
526,205,18.489999999999998,-34.240000000000002
527,511,18.500000000000000,-34.240000000000002
528,254,18.379999999999999,-34.250000000000000
529,413,18.480000000000000,-34.250000000000000
530,592,18.510000000000002,-34.250000000000000
531,255,18.379999999999999,-34.259999999999998
532,425,18.460000000000001,-34.259999999999998
533,505,18.469999999999999,-34.259999999999998
534,153,18.480000000000000,-34.259999999999998
535,63,18.489999999999998,-34.259999999999998
536,400,18.500000000000000,-34.259999999999998
537,429,18.539999999999999,-34.259999999999998
538,121,18.379999999999999,-34.270000000000003
539,564,18.430000000000000,-34.270000000000003
540,107,18.469999999999999,-34.270000000000003
541,401,18.500000000000000,-34.270000000000003
542,301,18.520000000000000,-34.270000000000003
543,363,18.850000000000001,-34.270000000000003
544,65,21.910000000000000,-34.270000000000003
545,360,18.449999999999999,-34.280000000000001
546,289,18.820000000000000,-34.280000000000001
547,496,18.440000000000001,-34.289999999999999
548,527,18.449999999999999,-34.289999999999999
549,161,18.460000000000001,-34.289999999999999
550,86,18.789999999999999,-34.289999999999999
551,199,18.870000000000001,-34.289999999999999
552,361,18.920000000000002,-34.289999999999999
553,404,21.870000000000001,-34.289999999999999
554,287,21.960000000000001,-34.289999999999999
555,270,18.440000000000001,-34.299999999999997
556,589,18.820000000000000,-34.299999999999997
557,519,18.980000000000000,-34.299999999999997
558,408,21.949999999999999,-34.299999999999997
559,307,18.449999999999999,-34.310000000000002
560,518,18.809999999999999,-34.310000000000002
561,278,18.820000000000000,-34.310000000000002
562,178,18.399999999999999,-34.320000000000000
563,614,18.440000000000001,-34.320000000000000
564,617,18.449999999999999,-34.320000000000000
565,566,18.460000000000001,-34.320000000000000
566,558,25.090000000000000,-34.320000000000000
567,290,18.449999999999999,-34.329999999999998
568,426,18.840000000000000,-34.329999999999998
569,521,18.910000000000000,-34.329999999999998
570,580,18.989999999999998,-34.329999999999998
571,279,18.460000000000001,-34.340000000000003
572,615,18.469999999999999,-34.340000000000003
573,228,18.500000000000000,-34.340000000000003
574,607,18.510000000000002,-34.340000000000003
575,520,18.820000000000000,-34.340000000000003
576,193,18.829999999999998,-34.340000000000003
577,32,18.920000000000002,-34.340000000000003
578,117,18.989999999999998,-34.340000000000003
579,118,19.000000000000000,-34.340000000000003
580,435,19.039999999999999,-34.340000000000003
581,313,18.469999999999999,-34.350000000000001
582,494,18.480000000000000,-34.350000000000001
583,271,18.489999999999998,-34.350000000000001
584,522,18.829999999999998,-34.350000000000001
585,79,18.899999999999999,-34.350000000000001
586,29,18.910000000000000,-34.350000000000001
587,35,18.920000000000002,-34.350000000000001
588,119,18.930000000000000,-34.350000000000001
589,9,19.010000000000002,-34.350000000000001
590,25,18.469999999999999,-34.359999999999999
591,438,18.480000000000000,-34.359999999999999
592,396,18.489999999999998,-34.359999999999999
593,304,18.500000000000000,-34.359999999999999
594,530,18.840000000000000,-34.359999999999999
595,149,18.890000000000001,-34.359999999999999
596,66,18.899999999999999,-34.359999999999999
597,68,18.910000000000000,-34.359999999999999
598,198,18.920000000000002,-34.359999999999999
599,300,18.930000000000000,-34.359999999999999
600,543,18.949999999999999,-34.359999999999999
601,317,18.969999999999999,-34.359999999999999
602,91,18.460000000000001,-34.369999999999997
603,177,18.520000000000000,-34.369999999999997
604,335,18.859999999999999,-34.369999999999997
605,11,18.870000000000001,-34.369999999999997
606,136,18.879999999999999,-34.369999999999997
607,6,18.890000000000001,-34.369999999999997
608,47,18.899999999999999,-34.369999999999997
609,462,18.910000000000000,-34.369999999999997
610,78,18.960000000000001,-34.369999999999997
611,132,19.039999999999999,-34.369999999999997
612,613,19.050000000000001,-34.369999999999997
613,381,19.120000000000001,-34.369999999999997
614,142,19.210000000000001,-34.369999999999997
