FID,Field1,longitude,latitude
634,158,-90.840000000000003,-0.890000000000000
635,651,-90.859999999999999,-0.890000000000000
636,368,-90.909999999999997,-0.890000000000000
637,365,-90.930000000000007,-0.890000000000000
638,401,-90.959999999999994,-0.890000000000000
639,608,-90.969999999999999,-0.890000000000000
640,330,-91.030000000000001,-0.890000000000000
641,795,-91.120000000000005,-0.890000000000000
642,445,-89.609999999999999,-0.900000000000000
643,541,-90.799999999999997,-0.900000000000000
644,57,-90.849999999999994,-0.900000000000000
645,616,-90.870000000000005,-0.900000000000000
646,327,-90.930000000000007,-0.900000000000000
647,161,-90.969999999999999,-0.900000000000000
648,531,-91.019999999999996,-0.900000000000000
649,360,-91.159999999999997,-0.900000000000000
650,846,-91.189999999999998,-0.900000000000000
651,672,-89.530000000000001,-0.910000000000000
652,625,-90.049999999999997,-0.910000000000000
653,788,-90.459999999999994,-0.910000000000000
654,768,-90.560000000000002,-0.910000000000000
655,351,-90.799999999999997,-0.910000000000000
656,539,-90.819999999999993,-0.910000000000000
657,275,-90.879999999999995,-0.910000000000000
658,131,-90.909999999999997,-0.910000000000000
659,150,-90.959999999999994,-0.910000000000000
660,59,-90.980000000000004,-0.910000000000000
661,637,-91.030000000000001,-0.910000000000000
662,827,-91.219999999999999,-0.910000000000000
663,12,-90.819999999999993,-0.920000000000000
664,363,-90.840000000000003,-0.920000000000000
665,478,-90.849999999999994,-0.920000000000000
666,403,-90.879999999999995,-0.920000000000000
667,475,-90.890000000000001,-0.920000000000000
668,133,-90.900000000000006,-0.920000000000000
669,565,-90.909999999999997,-0.920000000000000
670,477,-90.959999999999994,-0.920000000000000
671,217,-91.000000000000000,-0.920000000000000
672,215,-91.049999999999997,-0.920000000000000
673,682,-89.609999999999999,-0.930000000000000
674,514,-90.799999999999997,-0.930000000000000
675,154,-90.819999999999993,-0.930000000000000
676,307,-90.840000000000003,-0.930000000000000
677,400,-90.900000000000006,-0.930000000000000
678,435,-90.959999999999994,-0.930000000000000
679,325,-90.969999999999999,-0.930000000000000
680,347,-90.989999999999995,-0.930000000000000
681,656,-91.010000000000005,-0.930000000000000
682,818,-91.140000000000001,-0.930000000000000
683,205,-91.170000000000002,-0.930000000000000
684,590,-89.599999999999994,-0.940000000000000
685,740,-90.540000000000006,-0.940000000000000
686,488,-90.849999999999994,-0.940000000000000
687,43,-90.859999999999999,-0.940000000000000
688,404,-90.879999999999995,-0.940000000000000
689,564,-90.909999999999997,-0.940000000000000
690,663,-90.920000000000002,-0.940000000000000
691,344,-90.950000000000003,-0.940000000000000
692,58,-90.969999999999999,-0.940000000000000
693,649,-90.989999999999995,-0.940000000000000
694,759,-91.000000000000000,-0.940000000000000
695,680,-91.129999999999995,-0.940000000000000
696,862,-90.120000000000005,-0.950000000000000
697,648,-90.810000000000002,-0.950000000000000
698,306,-90.819999999999993,-0.950000000000000
699,535,-90.829999999999998,-0.950000000000000
700,60,-90.840000000000003,-0.950000000000000
701,55,-90.849999999999994,-0.950000000000000
702,308,-90.870000000000005,-0.950000000000000
703,157,-90.879999999999995,-0.950000000000000
704,162,-90.890000000000001,-0.950000000000000
705,774,-90.900000000000006,-0.950000000000000
706,1,-90.909999999999997,-0.950000000000000
707,141,-90.959999999999994,-0.950000000000000
708,182,-90.969999999999999,-0.950000000000000
709,313,-90.980000000000004,-0.950000000000000
710,155,-90.989999999999995,-0.950000000000000
711,664,-91.000000000000000,-0.950000000000000
712,201,-91.010000000000005,-0.950000000000000
713,550,-91.030000000000001,-0.950000000000000
714,812,-90.599999999999994,-0.960000000000000
715,312,-90.799999999999997,-0.960000000000000
716,662,-90.810000000000002,-0.960000000000000
717,39,-90.840000000000003,-0.960000000000000
718,486,-90.849999999999994,-0.960000000000000
719,416,-90.859999999999999,-0.960000000000000
720,558,-90.870000000000005,-0.960000000000000
721,346,-90.890000000000001,-0.960000000000000
722,505,-90.930000000000007,-0.960000000000000
723,814,-90.950000000000003,-0.960000000000000
724,128,-90.959999999999994,-0.960000000000000
725,144,-90.969999999999999,-0.960000000000000
726,83,-90.980000000000004,-0.960000000000000
727,239,-90.989999999999995,-0.960000000000000
728,479,-91.000000000000000,-0.960000000000000
729,466,-91.010000000000005,-0.960000000000000
730,204,-91.109999999999999,-0.960000000000000
731,345,-90.799999999999997,-0.970000000000000
732,73,-90.829999999999998,-0.970000000000000
733,508,-90.840000000000003,-0.970000000000000
734,14,-90.849999999999994,-0.970000000000000
735,242,-90.859999999999999,-0.970000000000000
736,410,-90.870000000000005,-0.970000000000000
737,750,-90.879999999999995,-0.970000000000000
738,16,-90.930000000000007,-0.970000000000000
739,328,-90.950000000000003,-0.970000000000000
740,47,-90.959999999999994,-0.970000000000000
741,332,-90.969999999999999,-0.970000000000000
742,331,-90.989999999999995,-0.970000000000000
743,145,-91.000000000000000,-0.970000000000000
744,700,-91.010000000000005,-0.970000000000000
745,420,-91.120000000000005,-0.970000000000000
746,786,-91.140000000000001,-0.970000000000000
747,314,-90.810000000000002,-0.980000000000000
748,248,-90.859999999999999,-0.980000000000000
749,243,-90.890000000000001,-0.980000000000000
750,469,-90.909999999999997,-0.980000000000000
751,566,-90.959999999999994,-0.980000000000000
752,405,-90.969999999999999,-0.980000000000000
753,538,-90.980000000000004,-0.980000000000000
754,164,-90.989999999999995,-0.980000000000000
755,572,-91.299999999999997,-0.980000000000000
756,370,-91.450000000000003,-0.980000000000000
757,286,-91.459999999999994,-0.980000000000000
758,440,-90.799999999999997,-0.990000000000000
759,159,-90.810000000000002,-0.990000000000000
760,13,-90.829999999999998,-0.990000000000000
761,690,-90.849999999999994,-0.990000000000000
762,124,-90.890000000000001,-0.990000000000000
763,75,-90.930000000000007,-0.990000000000000
764,135,-90.939999999999998,-0.990000000000000
765,152,-90.950000000000003,-0.990000000000000
766,537,-90.969999999999999,-0.990000000000000
767,174,-90.989999999999995,-0.990000000000000
768,689,-91.030000000000001,-0.990000000000000
769,591,-91.439999999999998,-0.990000000000000
770,491,-90.000000000000000,-1.000000000000000
771,850,-90.370000000000005,-1.000000000000000
772,38,-90.849999999999994,-1.000000000000000
773,670,-90.950000000000003,-1.000000000000000
774,63,-91.150000000000006,-1.000000000000000
775,388,-91.439999999999998,-1.000000000000000
776,192,-90.870000000000005,-1.010000000000000
777,438,-90.989999999999995,-1.010000000000000
778,494,-91.060000000000002,-1.010000000000000
779,433,-91.079999999999998,-1.010000000000000
780,697,-91.090000000000003,-1.010000000000000
781,114,-91.290000000000006,-1.020000000000000
782,473,-91.329999999999998,-1.020000000000000
783,701,-91.439999999999998,-1.020000000000000
784,543,-91.189999999999998,-1.030000000000000
785,711,-91.219999999999999,-1.030000000000000
786,501,-91.239999999999995,-1.030000000000000
787,149,-91.390000000000001,-1.030000000000000
788,855,-91.780000000000001,-1.030000000000000
789,474,-91.079999999999998,-1.040000000000000
790,322,-91.090000000000003,-1.040000000000000
791,195,-91.159999999999997,-1.040000000000000
792,673,-91.329999999999998,-1.040000000000000
793,292,-91.150000000000006,-1.050000000000000
794,115,-91.170000000000002,-1.050000000000000
795,51,-91.069999999999993,-1.060000000000000
796,582,-91.170000000000002,-1.060000000000000
797,267,-91.239999999999995,-1.070000000000000
798,492,-91.250000000000000,-1.070000000000000
799,106,-91.150000000000006,-1.080000000000000
800,148,-91.329999999999998,-1.080000000000000
801,19,-91.150000000000006,-1.090000000000000
802,671,-91.349999999999994,-1.090000000000000
803,299,-91.079999999999998,-1.110000000000000
804,736,-89.650000000000006,-1.120000000000000
805,165,-91.189999999999998,-1.120000000000000
806,386,-91.230000000000004,-1.120000000000000
807,586,-90.980000000000004,-1.130000000000000
808,517,-91.060000000000002,-1.130000000000000
809,408,-91.159999999999997,-1.130000000000000
810,562,-90.780000000000001,-1.140000000000000
811,31,-91.290000000000006,-1.140000000000000
812,407,-91.049999999999997,-1.160000000000000
813,130,-91.099999999999994,-1.160000000000000
814,99,-91.150000000000006,-1.160000000000000
815,33,-91.040000000000006,-1.170000000000000
816,250,-91.189999999999998,-1.170000000000000
817,643,-90.840000000000003,-1.200000000000000
818,268,-91.379999999999995,-1.200000000000000
819,472,-89.769999999999996,-1.210000000000000
820,481,-90.420000000000002,-1.220000000000000
821,228,-90.430000000000007,-1.220000000000000
822,456,-90.439999999999998,-1.220000000000000
823,720,-90.359999999999999,-1.230000000000000
824,434,-90.420000000000002,-1.230000000000000
825,4,-90.430000000000007,-1.230000000000000
826,220,-90.439999999999998,-1.230000000000000
827,209,-90.450000000000003,-1.230000000000000
828,497,-90.469999999999999,-1.230000000000000
829,356,-90.390000000000001,-1.240000000000000
830,792,-90.430000000000007,-1.240000000000000
831,169,-90.450000000000003,-1.240000000000000
832,288,-90.530000000000001,-1.240000000000000
833,81,-90.549999999999997,-1.250000000000000
834,348,-90.370000000000005,-1.260000000000000
835,21,-90.409999999999997,-1.260000000000000
836,745,-90.439999999999998,-1.260000000000000
837,828,-90.409999999999997,-1.270000000000000
838,825,-90.430000000000007,-1.270000000000000
839,789,-90.409999999999997,-1.280000000000000
840,484,-90.480000000000004,-1.280000000000000
841,247,-90.489999999999995,-1.280000000000000
842,687,-90.530000000000001,-1.280000000000000
843,108,-90.430000000000007,-1.290000000000000
844,713,-90.439999999999998,-1.290000000000000
845,614,-90.469999999999999,-1.290000000000000
846,216,-90.430000000000007,-1.300000000000000
847,107,-90.590000000000003,-1.300000000000000
848,779,-90.439999999999998,-1.310000000000000
849,641,-90.450000000000003,-1.310000000000000
850,654,-90.459999999999994,-1.310000000000000
851,552,-90.569999999999993,-1.310000000000000
852,78,-90.599999999999994,-1.310000000000000
853,80,-90.420000000000002,-1.320000000000000
854,557,-90.489999999999995,-1.320000000000000
855,30,-90.319999999999993,-1.340000000000000
856,79,-90.530000000000001,-1.340000000000000
857,829,-90.459999999999994,-1.350000000000000
858,810,-90.469999999999999,-1.350000000000000
859,762,-90.519999999999996,-1.350000000000000
860,655,-90.590000000000003,-1.350000000000000
861,601,-89.739999999999995,-1.370000000000000
862,644,-90.409999999999997,-1.380000000000000
863,471,-90.420000000000002,-1.380000000000000
864,534,-90.500000000000000,-1.390000000000000
