FID,Field1,lon,lat
613,1483,-58.780000000000001,-38.399999999999999
614,974,-58.789999999999999,-38.659999999999997
615,3094,-58.789999999999999,-38.609999999999999
616,303,-58.789999999999999,-38.600000000000001
617,370,-58.789999999999999,-38.579999999999998
618,933,-58.789999999999999,-38.560000000000002
619,2368,-58.789999999999999,-38.530000000000001
620,389,-58.789999999999999,-38.450000000000003
621,1428,-58.789999999999999,-38.439999999999998
622,387,-58.789999999999999,-38.430000000000000
623,1637,-58.799999999999997,-38.729999999999997
624,1453,-58.799999999999997,-38.719999999999999
625,363,-58.799999999999997,-38.479999999999997
626,378,-58.799999999999997,-38.469999999999999
627,3250,-58.810000000000002,-51.310000000000002
628,332,-58.810000000000002,-38.789999999999999
629,1433,-58.810000000000002,-38.750000000000000
630,1442,-58.810000000000002,-38.710000000000001
631,331,-58.810000000000002,-38.689999999999998
632,2668,-58.810000000000002,-38.609999999999999
633,1458,-58.820000000000000,-38.750000000000000
634,1455,-58.820000000000000,-38.609999999999999
635,1808,-58.829999999999998,-38.750000000000000
636,280,-58.829999999999998,-38.649999999999999
637,1362,-58.829999999999998,-38.619999999999997
638,1981,-58.840000000000003,-52.189999999999998
639,361,-58.840000000000003,-38.770000000000003
640,328,-58.840000000000003,-38.659999999999997
641,1436,-58.840000000000003,-38.619999999999997
642,3022,-58.850000000000001,-52.200000000000003
643,1230,-58.850000000000001,-52.189999999999998
644,1454,-58.850000000000001,-38.789999999999999
645,1490,-58.850000000000001,-38.759999999999998
646,282,-58.859999999999999,-38.710000000000001
647,329,-58.859999999999999,-38.630000000000003
648,2122,-58.869999999999997,-51.329999999999998
649,1581,-58.869999999999997,-38.780000000000001
650,1462,-58.869999999999997,-38.770000000000003
651,279,-58.869999999999997,-38.750000000000000
652,1445,-58.869999999999997,-38.680000000000000
653,1232,-58.880000000000003,-52.219999999999999
654,1443,-58.880000000000003,-38.719999999999999
655,2290,-58.880000000000003,-38.630000000000003
656,2217,-58.890000000000001,-52.219999999999999
657,1432,-58.890000000000001,-38.799999999999997
658,350,-58.890000000000001,-38.750000000000000
659,351,-58.890000000000001,-38.710000000000001
660,353,-58.890000000000001,-38.670000000000002
661,1435,-58.890000000000001,-38.609999999999999
662,2359,-58.890000000000001,-38.289999999999999
663,3191,-58.909999999999997,-52.149999999999999
664,1690,-58.909999999999997,-38.700000000000003
665,520,-58.920000000000002,-38.759999999999998
666,1077,-58.920000000000002,-38.719999999999999
667,1467,-58.920000000000002,-38.640000000000001
668,349,-58.920000000000002,-38.619999999999997
669,3227,-58.930000000000000,-51.270000000000003
670,1456,-58.939999999999998,-38.770000000000003
671,1460,-58.939999999999998,-38.680000000000000
672,3077,-58.950000000000003,-38.780000000000001
673,1459,-58.950000000000003,-38.750000000000000
674,327,-58.950000000000003,-38.700000000000003
675,1466,-58.950000000000003,-38.640000000000001
676,352,-58.950000000000003,-38.609999999999999
677,1434,-58.960000000000001,-38.670000000000002
678,426,-58.960000000000001,-38.640000000000001
679,281,-58.969999999999999,-38.729999999999997
680,1465,-58.969999999999999,-38.649999999999999
681,330,-58.979999999999997,-38.789999999999999
682,1457,-58.979999999999997,-38.770000000000003
683,354,-58.979999999999997,-38.719999999999999
684,2302,-58.979999999999997,-38.670000000000002
685,1441,-58.979999999999997,-38.609999999999999
686,2868,-58.990000000000002,-51.670000000000002
687,976,-58.990000000000002,-38.719999999999999
688,1691,-58.990000000000002,-38.710000000000001
689,1468,-58.990000000000002,-38.700000000000003
690,324,-58.990000000000002,-38.689999999999998
691,1809,-58.990000000000002,-38.640000000000001
692,2751,-59.000000000000000,-40.149999999999999
693,1444,-59.000000000000000,-38.729999999999997
694,975,-59.000000000000000,-38.710000000000001
695,1994,-59.020000000000003,-52.329999999999998
696,3071,-59.030000000000001,-38.640000000000001
697,3206,-59.060000000000002,-52.430000000000000
698,496,-59.070000000000000,-52.430000000000000
699,2517,-59.070000000000000,-52.420000000000002
700,2500,-59.079999999999998,-52.430000000000000
701,2283,-59.090000000000003,-52.930000000000000
702,1219,-59.090000000000003,-52.430000000000000
703,2112,-59.100000000000001,-52.430000000000000
704,2611,-59.100000000000001,-51.310000000000002
705,2423,-59.109999999999999,-52.450000000000003
706,507,-59.109999999999999,-52.430000000000000
707,2082,-59.119999999999997,-49.640000000000001
708,2438,-59.130000000000003,-52.450000000000003
709,2364,-59.130000000000003,-52.430000000000000
710,663,-59.219999999999999,-38.609999999999999
711,2544,-59.240000000000002,-46.829999999999998
712,664,-59.280000000000001,-38.619999999999997
713,3042,-59.299999999999997,-39.750000000000000
714,416,-59.299999999999997,-38.649999999999999
715,2543,-59.310000000000002,-46.630000000000003
716,120,-59.320000000000000,-38.729999999999997
717,3043,-59.329999999999998,-52.329999999999998
718,119,-59.340000000000003,-38.710000000000001
719,1987,-59.350000000000001,-51.740000000000002
720,1545,-59.369999999999997,-51.680000000000000
721,7,-59.369999999999997,-38.630000000000003
722,665,-59.369999999999997,-38.619999999999997
723,1514,-59.380000000000003,-38.740000000000002
724,703,-59.380000000000003,-38.600000000000001
725,415,-59.390000000000001,-38.740000000000002
726,702,-59.390000000000001,-38.729999999999997
727,135,-59.399999999999999,-38.719999999999999
728,718,-59.399999999999999,-38.689999999999998
729,104,-59.409999999999997,-38.780000000000001
730,133,-59.409999999999997,-38.770000000000003
731,1086,-59.409999999999997,-38.759999999999998
732,1593,-59.409999999999997,-38.750000000000000
733,732,-59.409999999999997,-38.740000000000002
734,124,-59.409999999999997,-38.659999999999997
735,1590,-59.409999999999997,-38.649999999999999
736,668,-59.409999999999997,-38.640000000000001
737,1589,-59.409999999999997,-38.609999999999999
738,99,-59.420000000000002,-38.789999999999999
739,2382,-59.420000000000002,-38.759999999999998
740,1704,-59.420000000000002,-38.750000000000000
741,734,-59.420000000000002,-38.729999999999997
742,1588,-59.420000000000002,-38.670000000000002
743,710,-59.430000000000000,-38.759999999999998
744,94,-59.430000000000000,-38.750000000000000
745,2644,-59.430000000000000,-38.740000000000002
746,123,-59.430000000000000,-38.719999999999999
747,1417,-59.430000000000000,-38.649999999999999
748,1803,-59.430000000000000,-38.600000000000001
749,8,-59.439999999999998,-38.780000000000001
750,727,-59.439999999999998,-38.759999999999998
751,126,-59.439999999999998,-38.729999999999997
752,111,-59.439999999999998,-38.719999999999999
753,723,-59.439999999999998,-38.700000000000003
754,101,-59.439999999999998,-38.689999999999998
755,1592,-59.439999999999998,-38.619999999999997
756,1418,-59.450000000000003,-38.789999999999999
757,666,-59.450000000000003,-38.780000000000001
758,730,-59.450000000000003,-38.750000000000000
759,97,-59.450000000000003,-38.740000000000002
760,674,-59.450000000000003,-38.719999999999999
761,1018,-59.450000000000003,-38.710000000000001
762,1692,-59.450000000000003,-38.670000000000002
763,105,-59.450000000000003,-38.640000000000001
764,2709,-59.460000000000001,-39.780000000000001
765,709,-59.460000000000001,-38.719999999999999
766,129,-59.460000000000001,-38.710000000000001
767,9,-59.460000000000001,-38.680000000000000
768,705,-59.460000000000001,-38.670000000000002
769,96,-59.460000000000001,-38.659999999999997
770,2874,-59.469999999999999,-51.310000000000002
771,2760,-59.469999999999999,-39.780000000000001
772,714,-59.469999999999999,-38.750000000000000
773,787,-59.469999999999999,-38.729999999999997
774,1001,-59.469999999999999,-38.719999999999999
775,1268,-59.469999999999999,-38.659999999999997
776,724,-59.469999999999999,-38.649999999999999
777,677,-59.469999999999999,-38.640000000000001
778,717,-59.469999999999999,-38.630000000000003
779,681,-59.469999999999999,-38.619999999999997
780,1127,-59.469999999999999,-38.609999999999999
781,1639,-59.479999999999997,-38.789999999999999
782,125,-59.479999999999997,-38.780000000000001
783,706,-59.479999999999997,-38.770000000000003
784,726,-59.479999999999997,-38.710000000000001
785,1967,-59.479999999999997,-38.689999999999998
786,722,-59.479999999999997,-38.680000000000000
787,93,-59.479999999999997,-38.649999999999999
788,128,-59.479999999999997,-38.640000000000001
789,1416,-59.479999999999997,-38.609999999999999
790,669,-59.490000000000002,-38.789999999999999
791,1591,-59.490000000000002,-38.780000000000001
792,719,-59.490000000000002,-38.770000000000003
793,114,-59.490000000000002,-38.700000000000003
794,716,-59.490000000000002,-38.680000000000000
795,2430,-59.500000000000000,-51.320000000000000
796,122,-59.500000000000000,-38.799999999999997
797,1005,-59.500000000000000,-38.789999999999999
798,680,-59.500000000000000,-38.770000000000003
799,792,-59.500000000000000,-38.729999999999997
800,672,-59.500000000000000,-38.700000000000003
801,1087,-59.500000000000000,-38.670000000000002
802,1585,-59.509999999999998,-38.799999999999997
803,670,-59.509999999999998,-38.780000000000001
804,712,-59.509999999999998,-38.759999999999998
805,121,-59.509999999999998,-38.750000000000000
806,793,-59.509999999999998,-38.740000000000002
807,116,-59.509999999999998,-38.729999999999997
808,684,-59.509999999999998,-38.700000000000003
809,679,-59.509999999999998,-38.680000000000000
810,729,-59.509999999999998,-38.670000000000002
811,1085,-59.509999999999998,-38.659999999999997
812,417,-59.509999999999998,-38.649999999999999
813,1584,-59.509999999999998,-38.609999999999999
814,1194,-59.520000000000003,-51.789999999999999
815,673,-59.520000000000003,-38.770000000000003
816,109,-59.520000000000003,-38.680000000000000
817,796,-59.520000000000003,-38.649999999999999
818,115,-59.520000000000003,-38.630000000000003
819,1269,-59.520000000000003,-38.609999999999999
820,683,-59.520000000000003,-38.600000000000001
821,2873,-59.530000000000001,-51.289999999999999
822,92,-59.530000000000001,-38.719999999999999
823,733,-59.530000000000001,-38.689999999999998
824,107,-59.530000000000001,-38.649999999999999
825,671,-59.530000000000001,-38.640000000000001
826,131,-59.530000000000001,-38.630000000000003
827,675,-59.530000000000001,-38.619999999999997
828,117,-59.539999999999999,-38.789999999999999
829,708,-59.539999999999999,-38.770000000000003
830,678,-59.539999999999999,-38.759999999999998
831,91,-59.539999999999999,-38.740000000000002
832,1266,-59.539999999999999,-38.729999999999997
833,414,-59.539999999999999,-38.680000000000000
834,134,-59.539999999999999,-38.670000000000002
835,1008,-59.539999999999999,-38.649999999999999
836,113,-59.539999999999999,-38.630000000000003
837,707,-59.539999999999999,-38.609999999999999
838,704,-59.549999999999997,-38.759999999999998
839,112,-59.549999999999997,-38.700000000000003
840,1582,-59.549999999999997,-38.680000000000000
841,1419,-59.549999999999997,-38.670000000000002
842,118,-59.549999999999997,-38.619999999999997
843,794,-59.549999999999997,-38.609999999999999
844,715,-59.549999999999997,-38.600000000000001
845,3288,-59.560000000000002,-51.310000000000002
846,418,-59.560000000000002,-38.789999999999999
847,713,-59.560000000000002,-38.780000000000001
848,682,-59.560000000000002,-38.750000000000000
849,721,-59.560000000000002,-38.729999999999997
850,731,-59.560000000000002,-38.700000000000003
851,725,-59.560000000000002,-38.689999999999998
852,1004,-59.560000000000002,-38.640000000000001
853,127,-59.560000000000002,-38.609999999999999
854,1267,-59.570000000000000,-38.770000000000003
855,676,-59.570000000000000,-38.719999999999999
856,711,-59.570000000000000,-38.689999999999998
857,795,-59.570000000000000,-38.659999999999997
858,728,-59.570000000000000,-38.640000000000001
859,132,-59.570000000000000,-38.600000000000001
860,1966,-59.579999999999998,-38.799999999999997
861,100,-59.579999999999998,-38.789999999999999
862,95,-59.579999999999998,-38.770000000000003
863,1002,-59.579999999999998,-38.689999999999998
864,106,-59.579999999999998,-38.659999999999997
865,98,-59.579999999999998,-38.649999999999999
866,1638,-59.579999999999998,-38.640000000000001
867,108,-59.579999999999998,-38.619999999999997
868,1003,-59.579999999999998,-38.609999999999999
869,1236,-59.590000000000003,-51.320000000000000
870,2758,-59.590000000000003,-39.890000000000001
871,1871,-59.590000000000003,-39.630000000000003
872,1586,-59.590000000000003,-38.789999999999999
873,720,-59.590000000000003,-38.780000000000001
874,735,-59.590000000000003,-38.719999999999999
875,130,-59.590000000000003,-38.649999999999999
876,1587,-59.590000000000003,-38.640000000000001
877,1583,-59.590000000000003,-38.630000000000003
878,3332,-59.600000000000001,-51.320000000000000
879,2872,-59.600000000000001,-51.310000000000002
880,1282,-59.600000000000001,-38.930000000000000
881,814,-59.600000000000001,-38.859999999999999
882,813,-59.600000000000001,-38.829999999999998
883,1006,-59.600000000000001,-38.789999999999999
884,693,-59.600000000000001,-38.780000000000001
885,736,-59.600000000000001,-38.680000000000000
886,10,-59.600000000000001,-38.670000000000002
887,110,-59.600000000000001,-38.649999999999999
888,1022,-59.600000000000001,-38.619999999999997
889,1034,-59.609999999999999,-38.990000000000002
890,1278,-59.609999999999999,-38.850000000000001
891,789,-59.609999999999999,-38.829999999999998
892,739,-59.609999999999999,-38.770000000000003
893,748,-59.609999999999999,-38.740000000000002
894,763,-59.609999999999999,-38.680000000000000
895,782,-59.609999999999999,-38.659999999999997
896,1145,-59.609999999999999,-38.600000000000001
897,797,-59.619999999999997,-38.950000000000003
898,806,-59.619999999999997,-38.930000000000000
899,1029,-59.619999999999997,-38.740000000000002
900,136,-59.619999999999997,-38.710000000000001
901,776,-59.619999999999997,-38.700000000000003
902,422,-59.619999999999997,-38.670000000000002
903,766,-59.619999999999997,-38.659999999999997
904,1031,-59.619999999999997,-38.649999999999999
905,749,-59.619999999999997,-38.640000000000001
906,146,-59.619999999999997,-38.630000000000003
907,694,-59.619999999999997,-38.619999999999997
908,1092,-59.619999999999997,-38.600000000000001
909,2747,-59.630000000000003,-39.899999999999999
910,1104,-59.630000000000003,-38.979999999999997
911,1106,-59.630000000000003,-38.960000000000001
912,2371,-59.630000000000003,-38.930000000000000
913,812,-59.630000000000003,-38.920000000000002
914,1274,-59.630000000000003,-38.880000000000003
915,818,-59.630000000000003,-38.820000000000000
916,750,-59.630000000000003,-38.799999999999997
917,1023,-59.630000000000003,-38.759999999999998
918,1270,-59.630000000000003,-38.750000000000000
919,752,-59.630000000000003,-38.719999999999999
920,783,-59.630000000000003,-38.710000000000001
921,691,-59.630000000000003,-38.659999999999997
922,1035,-59.640000000000001,-38.990000000000002
923,799,-59.640000000000001,-38.969999999999999
924,790,-59.640000000000001,-38.960000000000001
925,685,-59.640000000000001,-38.789999999999999
926,1026,-59.640000000000001,-38.780000000000001
927,1030,-59.640000000000001,-38.759999999999998
928,760,-59.640000000000001,-38.750000000000000
929,1834,-59.640000000000001,-38.729999999999997
930,744,-59.640000000000001,-38.719999999999999
931,700,-59.640000000000001,-38.680000000000000
932,738,-59.640000000000001,-38.670000000000002
933,143,-59.640000000000001,-38.649999999999999
934,696,-59.640000000000001,-38.630000000000003
935,2431,-59.649999999999999,-51.299999999999997
936,1102,-59.649999999999999,-38.990000000000002
937,809,-59.649999999999999,-38.930000000000000
938,1101,-59.649999999999999,-38.880000000000003
939,1105,-59.649999999999999,-38.810000000000002
940,774,-59.649999999999999,-38.770000000000003
941,773,-59.649999999999999,-38.700000000000003
942,754,-59.649999999999999,-38.689999999999998
943,756,-59.649999999999999,-38.659999999999997
944,690,-59.649999999999999,-38.609999999999999
945,1032,-59.659999999999997,-38.990000000000002
946,1408,-59.659999999999997,-38.820000000000000
947,142,-59.659999999999997,-38.770000000000003
948,1100,-59.659999999999997,-38.759999999999998
949,745,-59.659999999999997,-38.750000000000000
950,141,-59.659999999999997,-38.740000000000002
951,687,-59.659999999999997,-38.689999999999998
952,695,-59.659999999999997,-38.659999999999997
953,751,-59.659999999999997,-38.649999999999999
954,1129,-59.659999999999997,-38.640000000000001
955,1642,-59.659999999999997,-38.619999999999997
956,2222,-59.670000000000002,-52.359999999999999
957,791,-59.670000000000002,-38.890000000000001
958,686,-59.670000000000002,-38.789999999999999
959,753,-59.670000000000002,-38.780000000000001
960,1099,-59.670000000000002,-38.740000000000002
961,770,-59.670000000000002,-38.729999999999997
962,779,-59.670000000000002,-38.719999999999999
963,697,-59.670000000000002,-38.710000000000001
964,1095,-59.670000000000002,-38.700000000000003
965,1097,-59.670000000000002,-38.649999999999999
966,755,-59.670000000000002,-38.619999999999997
967,1640,-59.670000000000002,-38.609999999999999
968,798,-59.680000000000000,-38.939999999999998
969,1409,-59.680000000000000,-38.899999999999999
970,804,-59.680000000000000,-38.890000000000001
971,784,-59.680000000000000,-38.880000000000003
972,816,-59.680000000000000,-38.859999999999999
973,788,-59.680000000000000,-38.840000000000003
974,419,-59.680000000000000,-38.740000000000002
975,1271,-59.680000000000000,-38.729999999999997
976,688,-59.680000000000000,-38.719999999999999
977,421,-59.680000000000000,-38.680000000000000
978,698,-59.680000000000000,-38.649999999999999
979,144,-59.680000000000000,-38.609999999999999
980,1284,-59.689999999999998,-38.950000000000003
981,156,-59.689999999999998,-38.930000000000000
982,817,-59.689999999999998,-38.909999999999997
983,807,-59.689999999999998,-38.869999999999997
984,819,-59.689999999999998,-38.810000000000002
985,155,-59.689999999999998,-38.789999999999999
986,772,-59.689999999999998,-38.770000000000003
987,1128,-59.689999999999998,-38.630000000000003
988,1033,-59.700000000000003,-38.820000000000000
989,3106,-59.700000000000003,-38.799999999999997
990,781,-59.700000000000003,-38.789999999999999
991,1090,-59.700000000000003,-38.780000000000001
992,1750,-59.700000000000003,-38.740000000000002
993,775,-59.700000000000003,-38.719999999999999
994,1096,-59.700000000000003,-38.710000000000001
995,1093,-59.700000000000003,-38.700000000000003
996,1088,-59.700000000000003,-38.680000000000000
997,778,-59.700000000000003,-38.649999999999999
998,768,-59.700000000000003,-38.640000000000001
999,1130,-59.700000000000003,-38.630000000000003
1000,800,-59.710000000000001,-38.890000000000001
1001,1217,-59.710000000000001,-38.850000000000001
1002,820,-59.710000000000001,-38.840000000000003
1003,1420,-59.710000000000001,-38.829999999999998
1004,815,-59.710000000000001,-38.820000000000000
1005,11,-59.710000000000001,-38.799999999999997
1006,1098,-59.710000000000001,-38.789999999999999
1007,765,-59.710000000000001,-38.780000000000001
1008,777,-59.710000000000001,-38.759999999999998
1009,761,-59.710000000000001,-38.719999999999999
1010,1027,-59.710000000000001,-38.680000000000000
1011,145,-59.710000000000001,-38.670000000000002
1012,1025,-59.710000000000001,-38.640000000000001
1013,3292,-59.719999999999999,-51.299999999999997
1014,821,-59.719999999999999,-38.930000000000000
1015,803,-59.719999999999999,-38.880000000000003
1016,805,-59.719999999999999,-38.850000000000001
1017,1273,-59.719999999999999,-38.840000000000003
1018,767,-59.719999999999999,-38.780000000000001
1019,757,-59.719999999999999,-38.750000000000000
1020,1410,-59.719999999999999,-38.719999999999999
1021,1091,-59.719999999999999,-38.700000000000003
1022,1024,-59.719999999999999,-38.649999999999999
1023,1415,-59.719999999999999,-38.640000000000001
1024,1216,-59.729999999999997,-38.969999999999999
1025,786,-59.729999999999997,-38.850000000000001
1026,1132,-59.729999999999997,-38.840000000000003
1027,667,-59.729999999999997,-38.740000000000002
1028,152,-59.729999999999997,-38.710000000000001
1029,138,-59.729999999999997,-38.689999999999998
1030,1641,-59.729999999999997,-38.680000000000000
1031,153,-59.729999999999997,-38.649999999999999
1032,742,-59.729999999999997,-38.640000000000001
1033,1021,-59.729999999999997,-38.609999999999999
1034,1036,-59.740000000000002,-38.859999999999999
1035,2321,-59.740000000000002,-38.810000000000002
1036,1094,-59.740000000000002,-38.740000000000002
1037,149,-59.740000000000002,-38.729999999999997
1038,1089,-59.740000000000002,-38.719999999999999
1039,780,-59.740000000000002,-38.670000000000002
1040,1107,-59.750000000000000,-38.969999999999999
1041,1275,-59.750000000000000,-38.920000000000002
1042,801,-59.750000000000000,-38.869999999999997
1043,811,-59.750000000000000,-38.850000000000001
1044,785,-59.750000000000000,-38.810000000000002
1045,692,-59.750000000000000,-38.770000000000003
1046,1597,-59.750000000000000,-38.759999999999998
1047,139,-59.750000000000000,-38.750000000000000
1048,701,-59.750000000000000,-38.740000000000002
1049,746,-59.750000000000000,-38.719999999999999
1050,1414,-59.750000000000000,-38.710000000000001
1051,220,-59.750000000000000,-38.700000000000003
1052,758,-59.750000000000000,-38.680000000000000
1053,689,-59.750000000000000,-38.670000000000002
1054,151,-59.750000000000000,-38.640000000000001
1055,1286,-59.759999999999998,-39.000000000000000
1056,1108,-59.759999999999998,-38.939999999999998
1057,3087,-59.759999999999998,-38.820000000000000
1058,737,-59.759999999999998,-38.750000000000000
1059,769,-59.759999999999998,-38.729999999999997
1060,154,-59.759999999999998,-38.700000000000003
1061,150,-59.759999999999998,-38.689999999999998
1062,1411,-59.759999999999998,-38.670000000000002
1063,1131,-59.759999999999998,-38.649999999999999
1064,810,-59.770000000000003,-38.939999999999998
1065,1037,-59.770000000000003,-38.880000000000003
1066,1367,-59.770000000000003,-38.820000000000000
1067,1020,-59.770000000000003,-38.780000000000001
1068,147,-59.770000000000003,-38.740000000000002
1069,1019,-59.770000000000003,-38.719999999999999
1070,1007,-59.770000000000003,-38.689999999999998
1071,699,-59.770000000000003,-38.659999999999997
1072,1028,-59.770000000000003,-38.600000000000001
1073,1276,-59.780000000000001,-38.969999999999999
1074,2358,-59.780000000000001,-38.939999999999998
1075,1280,-59.780000000000001,-38.930000000000000
1076,802,-59.780000000000001,-38.909999999999997
1077,157,-59.780000000000001,-38.869999999999997
1078,420,-59.780000000000001,-38.789999999999999
1079,1596,-59.780000000000001,-38.740000000000002
1080,1594,-59.780000000000001,-38.729999999999997
1081,741,-59.780000000000001,-38.680000000000000
1082,1412,-59.780000000000001,-38.649999999999999
1083,764,-59.780000000000001,-38.640000000000001
1084,808,-59.789999999999999,-38.969999999999999
1085,1277,-59.789999999999999,-38.930000000000000
1086,1272,-59.789999999999999,-38.850000000000001
1087,1103,-59.789999999999999,-38.810000000000002
1088,762,-59.789999999999999,-38.780000000000001
1089,771,-59.789999999999999,-38.750000000000000
1090,148,-59.789999999999999,-38.729999999999997
1091,743,-59.789999999999999,-38.700000000000003
1092,1413,-59.789999999999999,-38.689999999999998
1093,137,-59.789999999999999,-38.670000000000002
1094,1595,-59.789999999999999,-38.659999999999997
1095,740,-59.789999999999999,-38.640000000000001
1096,747,-59.789999999999999,-38.630000000000003
1097,848,-59.799999999999997,-38.880000000000003
1098,1302,-59.799999999999997,-38.859999999999999
1099,140,-59.799999999999997,-38.740000000000002
1100,759,-59.799999999999997,-38.689999999999998
1101,868,-59.810000000000002,-38.990000000000002
1102,1048,-59.810000000000002,-38.939999999999998
1103,2854,-59.820000000000000,-51.270000000000003
1104,826,-59.820000000000000,-38.969999999999999
1105,873,-59.820000000000000,-38.960000000000001
1106,1304,-59.820000000000000,-38.939999999999998
1107,1403,-59.820000000000000,-38.920000000000002
1108,1078,-59.820000000000000,-38.880000000000003
1109,858,-59.820000000000000,-38.850000000000001
1110,2369,-59.820000000000000,-38.820000000000000
1111,1295,-59.820000000000000,-38.810000000000002
1112,828,-59.829999999999998,-38.969999999999999
1113,836,-59.829999999999998,-38.950000000000003
1114,523,-59.829999999999998,-38.909999999999997
1115,842,-59.829999999999998,-38.899999999999999
1116,1288,-59.829999999999998,-38.880000000000003
1117,834,-59.829999999999998,-38.869999999999997
1118,1010,-59.829999999999998,-38.859999999999999
1119,856,-59.829999999999998,-38.829999999999998
1120,876,-59.829999999999998,-38.810000000000002
1121,1015,-59.840000000000003,-38.979999999999997
1122,874,-59.840000000000003,-38.969999999999999
1123,1289,-59.840000000000003,-38.939999999999998
1124,524,-59.840000000000003,-38.930000000000000
1125,832,-59.840000000000003,-38.920000000000002
1126,849,-59.840000000000003,-38.899999999999999
1127,1043,-59.840000000000003,-38.880000000000003
1128,859,-59.840000000000003,-38.869999999999997
1129,1294,-59.840000000000003,-38.840000000000003
1130,1047,-59.840000000000003,-38.829999999999998
1131,850,-59.840000000000003,-38.810000000000002
1132,882,-59.850000000000001,-38.969999999999999
1133,1301,-59.850000000000001,-38.939999999999998
1134,1300,-59.850000000000001,-38.930000000000000
1135,1290,-59.850000000000001,-38.909999999999997
1136,1279,-59.850000000000001,-38.649999999999999
1137,532,-59.859999999999999,-38.990000000000002
1138,829,-59.859999999999999,-38.969999999999999
1139,1293,-59.859999999999999,-38.939999999999998
1140,1200,-59.859999999999999,-38.930000000000000
1141,862,-59.859999999999999,-38.909999999999997
1142,1390,-59.859999999999999,-38.880000000000003
1143,823,-59.859999999999999,-38.869999999999997
1144,1292,-59.859999999999999,-38.820000000000000
1145,1046,-59.869999999999997,-38.969999999999999
1146,852,-59.869999999999997,-38.960000000000001
1147,1039,-59.869999999999997,-38.939999999999998
1148,1287,-59.869999999999997,-38.920000000000002
1149,528,-59.869999999999997,-38.869999999999997
1150,531,-59.880000000000003,-39.000000000000000
1151,1038,-59.880000000000003,-38.960000000000001
1152,878,-59.880000000000003,-38.950000000000003
1153,833,-59.880000000000003,-38.909999999999997
1154,872,-59.880000000000003,-38.869999999999997
1155,870,-59.880000000000003,-38.859999999999999
1156,825,-59.880000000000003,-38.840000000000003
1157,525,-59.880000000000003,-38.820000000000000
1158,845,-59.890000000000001,-38.939999999999998
1159,1303,-59.890000000000001,-38.920000000000002
1160,1400,-59.890000000000001,-38.899999999999999
1161,1404,-59.890000000000001,-38.890000000000001
1162,854,-59.890000000000001,-38.880000000000003
1163,1299,-59.890000000000001,-38.869999999999997
1164,1399,-59.890000000000001,-38.850000000000001
1165,1407,-59.890000000000001,-38.820000000000000
1166,1016,-59.890000000000001,-38.810000000000002
1167,1698,-59.890000000000001,-38.799999999999997
1168,867,-59.899999999999999,-38.990000000000002
1169,881,-59.899999999999999,-38.890000000000001
1170,527,-59.899999999999999,-38.859999999999999
1171,855,-59.899999999999999,-38.820000000000000
1172,3233,-59.909999999999997,-51.969999999999999
1173,2020,-59.909999999999997,-41.359999999999999
1174,827,-59.909999999999997,-38.990000000000002
1175,1014,-59.909999999999997,-38.950000000000003
1176,840,-59.909999999999997,-38.859999999999999
1177,1406,-59.909999999999997,-38.850000000000001
1178,1298,-59.909999999999997,-38.810000000000002
1179,879,-59.909999999999997,-38.799999999999997
1180,830,-59.920000000000002,-38.979999999999997
1181,1042,-59.920000000000002,-38.939999999999998
1182,1285,-59.920000000000002,-38.930000000000000
1183,1402,-59.920000000000002,-38.909999999999997
1184,863,-59.920000000000002,-38.899999999999999
1185,841,-59.920000000000002,-38.880000000000003
1186,847,-59.920000000000002,-38.840000000000003
1187,880,-59.920000000000002,-38.820000000000000
1188,824,-59.930000000000000,-38.979999999999997
1189,1700,-59.930000000000000,-38.960000000000001
1190,1045,-59.930000000000000,-38.920000000000002
1191,357,-59.930000000000000,-38.909999999999997
1192,866,-59.930000000000000,-38.859999999999999
1193,877,-59.930000000000000,-38.850000000000001
1194,1013,-59.930000000000000,-38.820000000000000
1195,839,-59.930000000000000,-38.810000000000002
1196,844,-59.939999999999998,-38.950000000000003
1197,857,-59.939999999999998,-38.939999999999998
1198,1011,-59.939999999999998,-38.920000000000002
1199,356,-59.939999999999998,-38.909999999999997
1200,1405,-59.939999999999998,-38.869999999999997
1201,860,-59.939999999999998,-38.850000000000001
1202,2370,-59.939999999999998,-38.829999999999998
1203,2270,-59.950000000000003,-51.320000000000000
1204,522,-59.950000000000003,-38.969999999999999
1205,835,-59.950000000000003,-38.869999999999997
1206,529,-59.950000000000003,-38.840000000000003
1207,861,-59.960000000000001,-39.000000000000000
1208,1699,-59.960000000000001,-38.979999999999997
1209,838,-59.960000000000001,-38.930000000000000
1210,864,-59.960000000000001,-38.920000000000002
1211,1017,-59.960000000000001,-38.909999999999997
1212,1012,-59.960000000000001,-38.880000000000003
1213,1391,-59.960000000000001,-38.859999999999999
1214,2258,-59.969999999999999,-51.299999999999997
1215,526,-59.969999999999999,-39.000000000000000
1216,846,-59.969999999999999,-38.950000000000003
1217,1305,-59.969999999999999,-38.930000000000000
1218,871,-59.969999999999999,-38.869999999999997
1219,843,-59.969999999999999,-38.850000000000001
1220,2708,-59.979999999999997,-40.170000000000002
1221,853,-59.979999999999997,-38.990000000000002
1222,1044,-59.979999999999997,-38.979999999999997
1223,837,-59.979999999999997,-38.939999999999998
1224,831,-59.979999999999997,-38.920000000000002
1225,530,-59.979999999999997,-38.899999999999999
